Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,GOLD_THRESHOLD,difference_threshold,normalization_vector,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-08-07 11:58:48,60ms,b22e856cb2eb4798b4d61f3252cd1e2e,classy-squirrel-268,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,0.5,[ 5.   7.   3.   4.  10.  40.   2.   0.7  1.2  0.3],0.9832,43.31377130819723,0.974,0.3336,0.2975,0.3798,14,15,1688,6
2024-08-07 11:58:54,76ms,d503e158ae084d00950d694b2d163bde,melodic-croc-151,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9884,27.206747149459964,0.9806,0.3303,0.3176,0.344,11,9,1699,4
2024-08-07 11:58:46,53ms,d18aafb010fd4e7b9a9a3eda0b15e769,inquisitive-mink-154,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9884,27.206747149459964,0.9806,0.3303,0.3176,0.344,11,9,1699,4
2024-08-07 11:58:44,66ms,eb6734ed7f584a5daa66ac2b553af167,hilarious-conch-318,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.0,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9721,48.777369439222035,0.9505,0.3298,0.2316,0.5731,12,36,1665,10
2024-08-07 11:58:53,64ms,acd5864d2fd84ceeaaf714be6f2b2640,angry-ox-119,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,1.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9896,10.677433259645296,0.9758,0.3281,0.5162,0.2404,15,3,1702,3
2024-08-07 11:58:44,67ms,c3a69e450e6e4fc9943b0e0029a23900,judicious-loon-278,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,0.5,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9896,16.38106138231636,0.9828,0.3242,0.7554,0.2064,17,1,1702,3
2024-08-07 11:58:48,55ms,f1d6cc14a4e942fc866c79b4c7841cff,casual-tern-40,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,0.5,[ 5.   7.   3.   4.  10.  40.   2.   0.7  1.2  0.3],0.982,44.72163265116994,0.9728,0.3239,0.2975,0.3554,16,15,1686,6
2024-08-07 11:58:51,49ms,b24702d18d064cf09fa9d10902f58868,monumental-bass-152,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,0.5,[ 4.5    6.5    2.5    3.5    9.    37.5    1.75   0.65   1.1    0.275],0.9843,35.45662874132236,0.9761,0.3237,0.3456,0.3044,17,10,1691,5
2024-08-07 11:58:44,59ms,a31729816629472bbfb292020c921221,enchanting-stoat-208,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,1.0,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.975,46.584560103232995,0.9538,0.3207,0.2071,0.7111,6,37,1671,9
2024-08-07 11:58:48,48ms,3b705faf0b8740a6a459622537350996,angry-fish-967,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 5.   7.   3.   4.  10.  40.   2.   0.7  1.2  0.3],0.9849,41.91879153419974,0.9758,0.3092,0.2472,0.4128,10,16,1692,5
