Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,difference_threshold,normalization_vector,target_threshold,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-09-02 11:03:34,79ms,f1d28d34c0b04abf8964bfb5257f45bd,crawling-wolf-164,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.15 2.3  2.3  4.6  3.45 2.3  0.15 0.15],100.0,0.6104,817.9912770823288,0.4763,0.1251,0.0683,0.7472,52,1273,1991,85
2024-09-02 11:03:35,80ms,a075ad4f49fe4634899eecd29efd9cad,polite-stag-696,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.05  2.1   2.1   4.2   3.15  2.1   0.025 0.025],45.0,0.8215,113.58421061471896,0.7714,0.1202,0.2177,0.083,536,71,2774,20
2024-09-02 11:03:31,85ms,ecc1ef826b104a0b837b594877f58141,useful-shad-49,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.1 2.2 2.2 4.4 3.3 2.2 0.1 0.1],100.0,0.5737,752.5035941569733,0.4109,0.1193,0.0646,0.7791,50,1400,1864,87
2024-09-02 11:03:32,77ms,5564567ce3624c60826cbe5cf038165f,capable-grub-329,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.2 2.4 2.4 4.8 3.6 2.4 0.2 0.2],100.0,0.5263,1044.3058370865601,0.398,0.1177,0.0635,0.813,40,1571,1693,97
2024-09-02 11:03:34,88ms,f94fa6ca1e8343ed9c8e3be3f19cc825,brawny-lynx-36,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.15 2.3  2.3  4.6  3.45 2.3  0.15 0.15],100.0,0.4587,1040.4599786901435,0.3147,0.1125,0.0601,0.8661,33,1808,1456,104
2024-09-02 11:03:33,78ms,c10e54455ca54028a08a2e48994ca406,upset-frog-779,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.2 2.4 2.4 4.8 3.6 2.4 0.2 0.2],100.0,0.3719,1270.8869533598768,0.2472,0.1065,0.0566,0.908,24,2112,1152,113
2024-09-02 11:03:34,78ms,83511ce710c0416fb47b61c0c4eed9ca,bedecked-owl-802,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.15 2.3  2.3  4.6  3.45 2.3  0.15 0.15],45.0,0.828,311.65837124922905,0.7967,0.1017,0.3003,0.0612,535,50,2795,21
2024-09-02 11:03:33,77ms,300eab4cf8c74d5e938e491b8ae27109,painted-gnat-66,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.5,[1.05 2.1  2.1  4.2  3.15 2.1  0.05 0.05],100.0,0.9503,67.18563858049659,0.9252,0.0878,0.1234,0.0681,132,37,3227,5
2024-09-02 11:03:31,82ms,8f994ab23b654042a4e04484aa42dd7e,stylish-tern-737,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.1 2.2 2.2 4.4 3.3 2.2 0.1 0.1],100.0,0.9535,87.32251295126952,0.936,0.0723,0.1402,0.0487,133,25,3239,4
2024-09-02 11:03:33,77ms,e4f6d923e56d408e892e62cd62b69c94,zealous-swan-19,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.5,[1.05 2.1  2.1  4.2  3.15 2.1  0.05 0.05],45.0,0.83,169.6343475957659,0.7955,0.0648,0.2426,0.0374,546,32,2813,10
