Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,difference_threshold,normalization_vector,target_threshold,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-09-02 10:48:34,70ms,11ac73991ee1414ab247abf5a3aa78b2,blushing-fly-846,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.5 3.  3.  6.  3.5 3. ],100.0,0.9559,146.9610243321019,0.9459,0.052,0.1536,0.0313,134,16,3248,3
2024-09-02 10:48:38,63ms,46f8bfd84b974dbc9648e6b4f6b8db20,sneaky-tern-74,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.0,[0.75 1.5  1.5  3.   2.5  1.5 ],100.0,0.953,94.87863299634982,0.9386,0.0508,0.102,0.0338,134,26,3238,3
2024-09-02 10:48:34,69ms,52055e6c5bc44049a16527d689adadd0,sedate-loon-337,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.5 3.  3.  6.  3.5 3. ],45.0,0.8356,447.71807299524005,0.8171,0.0424,0.4198,0.0223,548,11,2834,8
2024-09-02 10:48:36,69ms,2b3a90f7cad146d98547e8bd402d26ec,wistful-boar-255,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.25 2.5  2.5  5.   3.25 2.5 ],45.0,0.8356,394.92591592177564,0.8156,0.012,0.2914,0.0061,554,5,2840,2
2024-09-02 10:48:39,60ms,db4c4c4c49d64f39bfc853c2a4882206,polite-smelt-677,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.25 2.5  2.5  5.   3.5  2.5 ],45.0,0.8356,405.53899331240797,0.8154,0.0118,0.291,0.006,554,5,2840,2
2024-09-02 10:48:37,67ms,d9ba511ba6fe47b28bf1a13c2918f9a3,overjoyed-skink-342,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.0,[0.5  1.   1.   2.5  2.25 1.  ],45.0,0.8362,200.69574825466412,0.8094,0.0078,0.3597,0.0039,555,2,2843,1
2024-09-02 10:48:34,84ms,ec6605c56bac4acfa20bc4b5064c3864,bittersweet-perch-59,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.0,[0.5 1.  1.  2.  2.5 1. ],45.0,0.8362,199.96564064344983,0.8098,0.0073,0.346,0.0037,555,2,2843,1
2024-09-02 10:48:33,91ms,c4fe8435039a4c3ca98eed77418de312,marvelous-koi-827,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1 2 2 4 3 2],45.0,0.8365,333.2590885058013,0.8155,0.0066,0.5077,0.0033,555,1,2844,1
2024-09-02 10:48:39,29ms,0a916415d1b74655be3b8f7dccd6dfba,bold-stag-895,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 10:48:38,31ms,1aae7643370c4359bc29520a92a86f1b,clean-toad-508,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 10:48:38,26ms,73442b4ef24c403ab501e5ae4855ad4d,bouncy-pig-64,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
